"seen","have","manually_corrected_title","tags_csv_list","ended_with_right_paren","type_of_media","source_of_item","who_csv_list","aka_slsh_list","characters_csv_list","video_wrapper","series_in","imdb_id","imdb_added_to_list_on","imdb_changed_on_list_on","release_year","imdb_rating","runtime_in_minutes","votes","released_on","directors_csv_list","imdb_my_rating","imd_my_rating_made_on","date_watched","last_save_time","creation_date"
,"","The Twilight Zone (1985)","Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0052365","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","1958","7","116","15312","6/11/1958 12:00:00 AM","Richard Fleischer",,,,"45316.63454861111","45227.53674768518"
,"","The Twilight Zone (2002)","Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Twilight Zone (2019)","Drama, Fantasy, Horror, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0092172","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1986","4.9","93","1044","2/14/1986 12:00:00 AM","Jean-Claude Lord",,,,"45316.63454861111","45227.53674768518"
,"","The Ultimate Warrior (1975)","Action, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","The Ultraman (1979)","Animation, Action, Adventure, Drama, Fantasy, Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Umbrella Academy (2019)","Action, Adventure, Comedy, Drama, Fantasy, Sci-Fi","y","TV Series","IMDB:Ratings",,,,,,"tt0046268",,,"1953","8.2","131","64778","4/15/1953 12:00:00 AM","Henri-Georges Clouzot","6","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","The Undeclared War (2022)","Drama, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0028478","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1936","6.6","66","2968","3/1/1936 12:00:00 AM","Michael Curtiz",,,,"45316.63454861111","45227.53674768518"
,"","The Untouchables (1987)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Upturned Glass (1947)",,"y","Movie","Keep",,,,,,"tt7605074","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2019","5.9","125","35011","1/28/2019 12:00:00 AM","Frant Gwo",,,,"45316.63454861111","45227.53674768518"
"y","","The Usual Suspects (1995)","Crime, Drama, Mystery, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt13539646","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2022","7","173","11673","11/7/2022 12:00:00 AM","Erlendur Sveinsson, Frant Gwo",,,,"45316.63454861111","45227.53674768518"
"?","","The Valhalla Murders (2019)","Murder, Police Procedural","y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Vanishing (1988)",,"y","Movie","Keep",,,,,,"tt0059896","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","1965","6.6","123","3563","11/10/1965 12:00:00 AM","Franklin J. Schaffner",,,,"45316.63454861111","45227.53674768518"
"y","","The Vast of Night (2019)","Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0060440","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","1966","6.2","88","3407","7/31/1966 12:00:00 AM","Ishir̫ Honda",,,,"45316.63454861111","45227.53674768518"
,"","The Vault (2018)","Sci-Fi","y","TV Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Vikings (1958)","Action, Adventure, History","y","Movie","IMDB: Watch List",,,,,,"tt0046534",,,"1953","7","85","37774","4/3/1953 12:00:00 AM","Byron Haskin","8","10/23/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Village (2004)",,"y","Movie","Keep",,,,,,"tt8001226","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2019","5.2","48","9810","10/5/2019 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","The Vindicator (1986)","Action, Drama, Horror, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Virgin Suicides (1999)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Vow (2012)",,"y","Movie","Keep",,,,,,"tt0054462",,,"1959","4.8","63","5285","7/5/1959 12:00:00 AM","Roger Corman","5","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Wages of Fear (1953)","Adventure, Drama, Thriller","y","Movie","IMDB:Ratings",,"Le salaire de la peur",,,,"tt0114896","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","1995","4.1","87","560","8/29/1995 12:00:00 AM","Jim Wynorski",,,,"45316.63454861111","45227.53674768518"
,"","The Walking Dead (1936)","Crime, Drama, Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt1298649","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2012","5.7","102","131634","7/27/2012 12:00:00 AM","Akiva Schaffer",,,,"45316.63454861111","45227.53674768518"
"y","","The Waltons (1972)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Wandering Earth (2019)","Action, Adventure, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,"Liu lang di qiu",,,,"tt4354756","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2019","6.1","87","6402","10/13/2019 12:00:00 AM","Gille Klabin",,,,"45316.63454861111","45227.53674768518"
,"","The Wandering Earth II (2023)","Action, Adventure, Drama, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","The Wannsee Conference (1984)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The War Lord (1965)","Drama, History, Romance, War","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The War of the Gargantuas (1966)","Action, Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","The War of the Roses (1989)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The War of the Worlds (1953)","Action, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0049944","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1956","5.9","79","1786","7/31/1956 12:00:00 AM","Fred F. Sears",,,,"45316.63454861111","45227.53674768518"
,"","The War of the Worlds (2019)","Drama, History, Sci-Fi","y","TV Mini-Series","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The War Zone (1999)","Child Abuse, Incest, Murder","y","Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Warriors (1979)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Wasp Woman (1959)","Horror, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Wasp Woman (1995)","Horror, Sci-Fi, Thriller","y","TV Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Watch (2012)","Comedy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Waterboy (1998)",,"y","Movie","Keep",,,,,,"tt0443693","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","2005","6.1","80","3830","9/5/2005 12:00:00 AM","Werner Herzog",,,,"45316.63454861111","45227.53674768518"
,"","The Wave (2019)","Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The Way of the Gun (2000)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Way We Were (1973)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Weather Man (2005)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","The Wedding Date (2005)",,"y","Movie","Keep",,,,,,"tt0059920","10/20/2023 12:00:00 AM","10/20/2023 12:00:00 AM","1965","3.4","78","581","1/1/1965 12:00:00 AM","David L. Hewitt",,,,"45316.63454861111","45227.53674768518"
"?","","The Wedding Planner (2001)",,"y","Movie","Keep",,,,,,"tt0032138",,,"1939","8.1","102","418433","8/10/1939 12:00:00 AM","King Vidor, Victor Fleming","9","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","The Werewolf (1956)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt1430132",,,"2013","6.7","126","484326","7/16/2013 12:00:00 AM","James Mangold","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Whales of August (1987)",,"y","Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The White Parade (1934)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The White Rose (1982)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The White Shadow (1978)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Whole Nine Yards (2000)",,"y","Movie","Keep",,,,,,"tt0053454","10/28/2023 12:00:00 AM","10/28/2023 12:00:00 AM","1959","6.8","95","3369","4/23/1959 12:00:00 AM","Ranald MacDougall",,,,"45316.63454861111","45227.53674768518"
"?","","The Wicker Man (1973)",,"y","Movie","Keep",,,,,,"tt1213663","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2013","6.9","109","293803","7/10/2013 12:00:00 AM","Edgar Wright",,,,"45316.63454861111","45227.53674768518"
,"","The Wild Blue Yonder (2005)","Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt0092240",,,"1986","5.9","93","18497","10/31/1986 12:00:00 AM","Mike Marvin","3","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"?","","The Wild Bunch (1969)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","y","The Wild World of Batwoman","Comedy, Teen Pic, Comedic Chinese Accent, Sexist, Bad Writing, Poor Continuity, Sexy Dancing, Bikinis, Extreme Body Closeups, Mad Scientist, Nonsense, Horrible Plot, T & A","n","Movie","MST3K",,,,,,,,,,,,,,,,,,,
"y",,"The Winter Palace (2022)","Christmas, Romance","y","TV Movie","Prime Video",,,,,,,,,,,,,,,,,,,
"y","","The Witches of Eastwick (1987)",,"y","Movie","Keep",,,,,,"tt0106179","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1993","8.6","45","241084","9/10/1993 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","The Witnesses (2007)","AIDS","y","TV Series","Keep",,,,,,"tt0120902","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","1998","7","121","108801","6/19/1998 12:00:00 AM","Rob Bowman",,,,"45316.63454861111","45227.53674768518"
"y","","The Wiz (1978)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"y","The Wizard of Mars (1965)","Fantasy, Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Wizard of Oz (1939)","Adventure, Family, Fantasy, Musical","y","Movie","IMDB:Ratings",,,,,,"tt2333804",,,"2013","6","107","49048","9/2/2013 12:00:00 AM","Terry Gilliam","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Wolverine (2013)","Action, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,"tt1730768","10/26/2023 12:00:00 AM","10/26/2023 12:00:00 AM","2017","7","127","45572","3/7/2017 12:00:00 AM","Niki Caro",,,,"45316.63454861111","45227.53674768518"
"y","","The Wonder (2022)",,"y","Movie","Keep",,,,,,"tt2262454","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","2012","6.2","14","5",,"Evan Falbaum",,,,"45316.63454861111","45227.53674768518"
"y","","The Woodsman (2004)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The World According to Garp (1982)",,"y","Movie","Keep",,,,,,"tt12805730",,,"2021","3.3","84","397","11/1/2021 12:00:00 AM","Ignacio Maiso","7","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"?","","The World Is Not Enough (1999)",,"y","Movie","Keep",,,,,,"tt0047573","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","1954","7.2","94","23625","6/15/1954 12:00:00 AM","Gordon Douglas",,,,"45316.63454861111","45227.53674768518"
"?","","The World, the Flesh and the Devil (1959)","Drama, Romance, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","The World's End (2013)","Action, Comedy, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Wraith (1986)","Action, Horror, Romance, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Wrong Man (1956)",,"y","Movie","Keep",,,,,,"tt2268458","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2013","6.6","87","18510","8/2/2013 12:00:00 AM","Zak Hilditch",,,,"45316.63454861111","45227.53674768518"
"y","","The X Files (1993)","Crime, Drama, Mystery, Sci-Fi, Thriller","y","TV Series","IMDB: Watch List",,,,,,"tt0062360","10/18/2023 12:00:00 AM","10/18/2023 12:00:00 AM","1967","4.5","85","1970","5/31/1967 12:00:00 AM","Freddie Francis",,,,"45316.63454861111","45227.53674768518"
,"","The X Files (1998)","Drama, Mystery, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","The Year of Living Dangerously (1982)",,"y","Movie","Keep",,,,,,"tt0096256",,,"1988","7.2","94","140945","11/4/1988 12:00:00 AM","John Carpenter","6","10/11/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Yogi Bear Show (1961)",,"y","TV Series","Keep",,,,,,"tt0028358",,,"1936","6.6","100","8716","2/21/1936 12:00:00 AM","William Cameron Menzies","7","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","The Zero Theorem (2013)","Comedy, Drama, Fantasy, Mystery, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","The Zookeeper's Wife (2017)","Biography, Drama, History, War","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","THE: Total Human Experience (2012)","Short, Drama, Sci-Fi","y","Short","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thelma & Louise (1991)",,"y","Movie","Keep",,,,,,"tt0108328",,,"1993","7.3","98","3875","9/7/1993 12:00:00 AM","Fran̤ois Girard","6","10/19/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","Them (2021)","Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"started","","Them! (1954)","Horror, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","There Will Be Blood (2007)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"?","","There's Something About Mary (1998)",,"y","Movie","Keep",,,,,,"tt0047577",,,"1955","5.9","86","10489","6/10/1955 12:00:00 AM","Joseph M. Newman, Jack Arnold","7","10/28/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","There's Something About Movies (2019)",,"y","TV Series","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","These Final Hours (2013)","Drama, Sci-Fi, Thriller","y","Movie","IMDB: Watch List",,,,,,"tt0200211","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","1983","3.1","91","442","2/5/1983 12:00:00 AM","Tonino Ricci",,,,"45316.63454861111","45227.53674768518"
,"","They Came from Beyond Space (1967)","Adventure, Sci-Fi","y","Movie","IMDB: Watch List",,,,,,"tt3501632",,,"2017","7.9","130","795934","10/10/2017 12:00:00 AM","Taika Waititi","8","10/29/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"","They Came Together (2014)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","They Live (1988)","Action, Horror, Sci-Fi, Thriller","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Things to Come (1936)","Drama, Sci-Fi, War","y","Movie","IMDB:Ratings",,,,,,"American",,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Things to Do in Denver When You're Dead (1995)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thir13en Ghosts (2001)",,"y","Movie","Keep",,"Thirteen Ghosts/13 Ghosts",,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Thirty Seconds Over Tokyo (1944)",,"y","Movie","Keep",,,,,,"tt0090163","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","1984","8","112","18660","9/23/1984 12:00:00 AM","Mick Jackson",,,,"45316.63454861111","45227.53674768518"
"y","","Thirty Two Short Films About Glenn Gould (1993)","Biography, Drama, Music","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,,"This Is Christmas (2022)",,"y","Video","Prime Video",,,,,,,,,,,,,,,,,,,
,"","This Is Not a Test (2023)","Sci-Fi","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","This Is Spinal Tap (1984)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","This is the End (2013)","Gross, Funny, Macabre, Twisted, Dirty","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","This Island Earth (1955)","Horror, Mystery, Sci-Fi, Classic, 50s","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thor (2011)","Marvel, Comics, Super heroes","y","Movie","Keep",,,,,,"tt0073802",,,"1975","7.4","117","60444","9/24/1975 12:00:00 AM","Sydney Pollack","8","8/12/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
,"y","Thor the Conqueror (1983)","Action, Adventure, Drama, Fantasy, Italian, Magic, Swords and Sorcery","y","Movie","archive.com",,"Thor il conquistatore",,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thor: Ragnarok (2017)","Action, Adventure, Comedy, Fantasy, Sci-Fi","y","Movie","IMDB:Ratings",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thor: The Dark World (2013)","Marvel, Comics, Super heroes","y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thorne: Scaredycat (2010)","Serial Killer, Police Procedural, Man Alone, Unorthodox","y","TV Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Thorne: Sleepyhead (2010)","Serial Killer, Police Procedural, Man Alone, Unorthodox","y","TV Movie",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Those Who Kill (2011)","Serial Killer, Police Procedural","y","TV Series","Keep",,,,,,"tt24244206","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2022","3.3",,"474","12/10/2022 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Those Who Kill (2014)","Serial Killer, Police Procedural","y","TV Series","Memory",,,,,,"tt20242042","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2023","7.7","45","3211","1/15/2023 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"?","","Those Who Kill (2019)","Serial Killer, Police Procedural","y","TV Series",,,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
,"","Those Who Kill: Shadow of the Past (2011)","Serial Killer, Police Procedural","y","Movie",,,,,,,"tt0460686","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2005","7.2","60","5833","9/16/2005 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
,"","Threads (1984)","Drama, Sci-Fi, Thriller","y","TV Movie","IMDB: Watch List",,,,,,"tt0057790","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1965","7.9","50","4956","9/15/1965 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"?","","Three Amigos! (1986)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
".","d","Three Coins in the Fountain (1954)",,"y","Movie","Keep",,,,,,"tt0066434",,,"1971","6.6","86","53834","3/11/1971 12:00:00 AM","George Lucas","9","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
"y","","Three Colors: Blue (1993)",,"y","Movie","Keep",,,,,,"tt0410764","10/15/2023 12:00:00 AM","10/15/2023 12:00:00 AM","2005","6.3","120","34323","9/9/2005 12:00:00 AM","Terry Gilliam",,,,"45316.63454861111","45227.53674768518"
,"","Three Colors: Red (1994)",,"y","Movie","Keep",,,,,,"tt6506264","10/17/2023 12:00:00 AM","10/17/2023 12:00:00 AM","2021","5.4","104","11486","1/6/2021 12:00:00 AM","Tim Fehlbaum",,,,"45316.63454861111","45227.53674768518"
"y","","Three Colors: White (1994)",,"y","Movie","Keep",,,,,,,,,,,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Three Days of the Condor (1975)","Crime, Mystery, Thriller","y","Movie","IMDB:Ratings",,,,,,"tt0080025","10/27/2023 12:00:00 AM","10/27/2023 12:00:00 AM","1979","7.1","112","20204","8/31/1979 12:00:00 AM","Nicholas Meyer",,,,"45316.63454861111","45227.53674768518"
"y","","Three Fugitives (1989)",,"y","Movie","Keep",,,,,,"tt5031234","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","2017","6.7","60","3939","3/5/2017 12:00:00 AM",,,,,"45316.63454861111","45227.53674768518"
"y","","Three Kings (1999)",,"y","Movie","Keep",,,,,,"tt1928307","6/5/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1981",,,,,,,,,"45316.63454861111","45227.53674768518"
"y","","Three Men and a Baby (1987)",,"y","Movie","Keep",,,,,,"tt2669336",,,"2014","6.5","104","48164","4/19/2014 12:00:00 AM","Bradley King","7","10/27/2023 12:00:00 AM",,"45316.63454861111","45227.53674768518"
